id,name,price,price_delta_season,price_delta_race,probability_price_up_percentage,probability_price_down_percentage,selection_percentage,selection_percentage_delta_season,datetime,timestamp
18,L. Stroll,13.8,-0.1,-0.1,0,10,10,-1,2021-03-31 02:54:41,1617155681
2,Williams,6.3,0.0,0.0,0,17,1,0,2021-03-31 02:54:41,1617155681
20,E. Ocon,9.9,-0.2,-0.2,0,12,16,-1,2021-03-31 02:54:41,1617155681
17,D. Ricciardo,17.1,-0.2,-0.2,0,11,37,-2,2021-03-31 02:54:41,1617155681
16,L. Norris,13.2,0.1,0.1,69,0,53,2,2021-03-31 02:54:41,1617155681
28,M. Schumacher,5.8,0.0,0.0,0,19,27,0,2021-03-31 02:54:41,1617155681
9,Aston Martin,17.3,-0.3,-0.3,0,65,7,-1,2021-03-31 02:54:41,1617155681
7,AlphaTauri,12.9,0.2,0.2,16,0,6,0,2021-03-31 02:54:41,1617155681
13,V. Bottas,23.5,-0.1,-0.1,0,1,13,0,2021-03-31 02:54:41,1617155681
15,S. Perez,18.3,-0.1,-0.1,1,0,32,0,2021-03-31 02:54:41,1617155681
27,A. Giovinazzi,7.9,0.0,0.0,0,31,8,0,2021-03-31 02:54:41,1617155681
30,G. Russell,6.2,0.0,0.0,0,2,42,0,2021-03-31 02:54:41,1617155681
21,F. Alonso,15.5,-0.1,-0.1,0,99,13,-1,2021-03-31 02:54:41,1617155681
1,Ferrari,18.2,0.1,0.1,59,0,8,0,2021-03-31 02:54:41,1617155681
12,L. Hamilton,33.5,0.0,0.0,0,54,29,0,2021-03-31 02:54:41,1617155681
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 02:54:41,1617155681
31,N. Latifi,6.5,0.0,0.0,0,34,4,0,2021-03-31 02:54:41,1617155681
29,N. Mazepin,5.4,-0.1,-0.1,0,7,5,0,2021-03-31 03:14:42,1617156882
26,K. Raikkonen,9.6,0.0,0.0,0,86,15,0,2021-03-31 03:14:42,1617156882
4,Mercedes,38.0,0.0,0.0,0,93,12,0,2021-03-31 03:14:42,1617156882
3,McLaren,18.9,0.0,0.0,14,0,30,0,2021-03-31 03:14:42,1617156882
6,Alpine,15.3,-0.1,-0.1,0,66,3,0,2021-03-31 03:14:42,1617156882
5,Red Bull,26.0,0.1,0.1,9,0,31,1,2021-03-31 03:14:42,1617156882
25,Y. Tsunoda,9.0,0.2,0.2,79,0,29,3,2021-03-31 03:14:42,1617156882
19,S. Vettel,15.9,-0.3,-0.3,0,93,17,-2,2021-03-31 03:14:42,1617156882
23,C. Sainz,14.4,0.0,0.0,0,38,27,0,2021-03-31 03:14:42,1617156882
9,Aston Martin,17.3,-0.3,-0.3,0,65,7,-1,2021-03-31 03:14:42,1617156882
7,AlphaTauri,12.9,0.2,0.2,16,0,6,0,2021-03-31 03:14:42,1617156882
24,P. Gasly,11.7,0.0,0.0,84,0,43,1,2021-03-31 03:14:42,1617156882
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 03:14:42,1617156882
14,M. Verstappen,24.9,0.1,0.1,93,0,52,2,2021-03-31 03:14:42,1617156882
22,C. Leclerc,17.1,0.3,0.3,15,0,29,2,2021-03-31 03:14:42,1617156882
18,L. Stroll,13.8,-0.1,-0.1,0,11,10,-1,2021-03-31 03:14:42,1617156882
13,V. Bottas,23.5,-0.1,-0.1,0,2,13,0,2021-03-31 03:14:42,1617156882
12,L. Hamilton,33.5,0.0,0.0,0,53,29,0,2021-03-31 03:14:42,1617156882
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 03:14:42,1617156882
31,N. Latifi,6.5,0.0,0.0,0,34,4,0,2021-03-31 03:14:42,1617156882
2,Williams,6.3,0.0,0.0,0,17,1,0,2021-03-31 03:14:42,1617156882
20,E. Ocon,9.9,-0.2,-0.2,0,13,16,-1,2021-03-31 03:14:42,1617156882
17,D. Ricciardo,17.1,-0.2,-0.2,0,12,37,-2,2021-03-31 03:14:42,1617156882
16,L. Norris,13.2,0.1,0.1,69,0,53,2,2021-03-31 03:14:42,1617156882
28,M. Schumacher,5.8,0.0,0.0,0,18,27,0,2021-03-31 03:14:42,1617156882
15,S. Perez,18.3,-0.1,-0.1,1,0,32,0,2021-03-31 03:14:42,1617156882
27,A. Giovinazzi,7.9,0.0,0.0,0,31,8,0,2021-03-31 03:14:42,1617156882
30,G. Russell,6.2,0.0,0.0,0,2,42,0,2021-03-31 03:14:42,1617156882
21,F. Alonso,15.5,-0.1,-0.1,0,98,13,-1,2021-03-31 03:14:42,1617156882
1,Ferrari,18.2,0.1,0.1,59,0,8,0,2021-03-31 03:14:42,1617156882
29,N. Mazepin,5.4,-0.1,-0.1,0,7,5,0,2021-03-31 03:34:43,1617158083
26,K. Raikkonen,9.6,0.0,0.0,0,86,15,0,2021-03-31 03:34:43,1617158083
4,Mercedes,38.0,0.0,0.0,0,93,12,0,2021-03-31 03:34:43,1617158083
3,McLaren,18.9,0.0,0.0,14,0,30,0,2021-03-31 03:34:43,1617158083
6,Alpine,15.3,-0.1,-0.1,0,66,3,0,2021-03-31 03:34:43,1617158083
5,Red Bull,26.0,0.1,0.1,9,0,31,1,2021-03-31 03:34:43,1617158083
25,Y. Tsunoda,9.0,0.2,0.2,79,0,29,3,2021-03-31 03:34:43,1617158083
19,S. Vettel,15.9,-0.3,-0.3,0,93,17,-2,2021-03-31 03:34:43,1617158083
23,C. Sainz,14.4,0.0,0.0,0,38,27,0,2021-03-31 03:34:43,1617158083
9,Aston Martin,17.3,-0.3,-0.3,0,65,7,-1,2021-03-31 03:34:43,1617158083
7,AlphaTauri,12.9,0.2,0.2,16,0,6,0,2021-03-31 03:34:43,1617158083
24,P. Gasly,11.7,0.0,0.0,84,0,43,1,2021-03-31 03:34:43,1617158083
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 03:34:43,1617158083
14,M. Verstappen,24.9,0.1,0.1,93,0,52,2,2021-03-31 03:34:43,1617158083
22,C. Leclerc,17.1,0.3,0.3,15,0,29,2,2021-03-31 03:34:43,1617158083
18,L. Stroll,13.8,-0.1,-0.1,0,11,10,-1,2021-03-31 03:34:43,1617158083
13,V. Bottas,23.5,-0.1,-0.1,0,2,13,0,2021-03-31 03:34:43,1617158083
12,L. Hamilton,33.5,0.0,0.0,0,53,29,0,2021-03-31 03:34:43,1617158083
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 03:34:43,1617158083
31,N. Latifi,6.5,0.0,0.0,0,34,4,0,2021-03-31 03:34:43,1617158083
2,Williams,6.3,0.0,0.0,0,17,1,0,2021-03-31 03:34:43,1617158083
20,E. Ocon,9.9,-0.2,-0.2,0,13,16,-1,2021-03-31 03:34:43,1617158083
17,D. Ricciardo,17.1,-0.2,-0.2,0,12,37,-2,2021-03-31 03:34:43,1617158083
16,L. Norris,13.2,0.1,0.1,69,0,53,2,2021-03-31 03:34:43,1617158083
28,M. Schumacher,5.8,0.0,0.0,0,18,27,0,2021-03-31 03:34:43,1617158083
15,S. Perez,18.3,-0.1,-0.1,1,0,32,0,2021-03-31 03:34:43,1617158083
27,A. Giovinazzi,7.9,0.0,0.0,0,31,8,0,2021-03-31 03:34:43,1617158083
30,G. Russell,6.2,0.0,0.0,0,2,42,0,2021-03-31 03:34:43,1617158083
21,F. Alonso,15.5,-0.1,-0.1,0,98,13,-1,2021-03-31 03:34:43,1617158083
1,Ferrari,18.2,0.1,0.1,59,0,8,0,2021-03-31 03:34:43,1617158083
29,N. Mazepin,5.4,-0.1,-0.1,0,8,5,0,2021-03-31 03:54:44,1617159284
26,K. Raikkonen,9.6,0.0,0.0,0,86,15,0,2021-03-31 03:54:44,1617159284
4,Mercedes,38.0,0.0,0.0,0,94,12,0,2021-03-31 03:54:44,1617159284
3,McLaren,18.9,0.0,0.0,14,0,30,0,2021-03-31 03:54:44,1617159284
6,Alpine,15.3,-0.1,-0.1,0,67,3,0,2021-03-31 03:54:44,1617159284
5,Red Bull,26.0,0.1,0.1,9,0,31,1,2021-03-31 03:54:44,1617159284
25,Y. Tsunoda,9.0,0.2,0.2,80,0,29,3,2021-03-31 03:54:44,1617159284
19,S. Vettel,15.9,-0.3,-0.3,0,94,17,-2,2021-03-31 03:54:44,1617159284
23,C. Sainz,14.4,0.0,0.0,0,38,27,0,2021-03-31 03:54:44,1617159284
9,Aston Martin,17.3,-0.3,-0.3,0,66,7,-1,2021-03-31 03:54:44,1617159284
7,AlphaTauri,12.9,0.2,0.2,17,0,6,0,2021-03-31 03:54:44,1617159284
24,P. Gasly,11.7,0.0,0.0,84,0,43,1,2021-03-31 03:54:44,1617159284
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 03:54:44,1617159284
14,M. Verstappen,24.9,0.1,0.1,94,0,52,2,2021-03-31 03:54:44,1617159284
22,C. Leclerc,17.1,0.3,0.3,15,0,29,2,2021-03-31 03:54:44,1617159284
18,L. Stroll,13.8,-0.1,-0.1,0,11,10,-1,2021-03-31 03:54:44,1617159284
13,V. Bottas,23.5,-0.1,-0.1,0,2,13,0,2021-03-31 03:54:44,1617159284
12,L. Hamilton,33.5,0.0,0.0,0,53,29,0,2021-03-31 03:54:44,1617159284
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 03:54:44,1617159284
31,N. Latifi,6.5,0.0,0.0,0,34,4,0,2021-03-31 03:54:44,1617159284
2,Williams,6.3,0.0,0.0,0,17,1,0,2021-03-31 03:54:44,1617159284
20,E. Ocon,9.9,-0.2,-0.2,0,13,16,-1,2021-03-31 03:54:44,1617159284
17,D. Ricciardo,17.1,-0.2,-0.2,0,13,37,-2,2021-03-31 03:54:44,1617159284
16,L. Norris,13.2,0.1,0.1,70,0,53,2,2021-03-31 03:54:44,1617159284
28,M. Schumacher,5.8,0.0,0.0,0,19,27,0,2021-03-31 03:54:44,1617159284
15,S. Perez,18.3,-0.1,-0.1,2,0,32,0,2021-03-31 03:54:44,1617159284
27,A. Giovinazzi,7.9,0.0,0.0,0,31,8,0,2021-03-31 03:54:44,1617159284
30,G. Russell,6.2,0.0,0.0,0,2,42,0,2021-03-31 03:54:44,1617159284
21,F. Alonso,15.5,-0.1,-0.1,0,99,13,-1,2021-03-31 03:54:44,1617159284
1,Ferrari,18.2,0.1,0.1,60,0,8,0,2021-03-31 03:54:44,1617159284
29,N. Mazepin,5.4,-0.1,-0.1,0,8,5,0,2021-03-31 04:14:45,1617160485
26,K. Raikkonen,9.6,0.0,0.0,0,86,15,0,2021-03-31 04:14:45,1617160485
4,Mercedes,38.0,0.0,0.0,0,94,12,0,2021-03-31 04:14:45,1617160485
3,McLaren,18.9,0.0,0.0,14,0,30,0,2021-03-31 04:14:45,1617160485
6,Alpine,15.3,-0.1,-0.1,0,67,3,0,2021-03-31 04:14:45,1617160485
5,Red Bull,26.0,0.1,0.1,9,0,31,1,2021-03-31 04:14:45,1617160485
25,Y. Tsunoda,9.0,0.2,0.2,80,0,29,3,2021-03-31 04:14:45,1617160485
19,S. Vettel,15.9,-0.3,-0.3,0,94,17,-2,2021-03-31 04:14:45,1617160485
23,C. Sainz,14.4,0.0,0.0,0,38,27,0,2021-03-31 04:14:45,1617160485
9,Aston Martin,17.3,-0.3,-0.3,0,66,7,-1,2021-03-31 04:14:45,1617160485
7,AlphaTauri,12.9,0.2,0.2,17,0,6,0,2021-03-31 04:14:45,1617160485
24,P. Gasly,11.7,0.0,0.0,84,0,43,1,2021-03-31 04:14:45,1617160485
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 04:14:45,1617160485
14,M. Verstappen,24.9,0.1,0.1,94,0,52,2,2021-03-31 04:14:45,1617160485
22,C. Leclerc,17.1,0.3,0.3,15,0,29,2,2021-03-31 04:14:45,1617160485
18,L. Stroll,13.8,-0.1,-0.1,0,11,10,-1,2021-03-31 04:14:45,1617160485
13,V. Bottas,23.5,-0.1,-0.1,0,2,13,0,2021-03-31 04:14:45,1617160485
12,L. Hamilton,33.5,0.0,0.0,0,53,29,0,2021-03-31 04:14:45,1617160485
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 04:14:45,1617160485
31,N. Latifi,6.5,0.0,0.0,0,34,4,0,2021-03-31 04:14:45,1617160485
2,Williams,6.3,0.0,0.0,0,17,1,0,2021-03-31 04:14:45,1617160485
20,E. Ocon,9.9,-0.2,-0.2,0,13,16,-1,2021-03-31 04:14:45,1617160485
17,D. Ricciardo,17.1,-0.2,-0.2,0,13,37,-2,2021-03-31 04:14:45,1617160485
16,L. Norris,13.2,0.1,0.1,70,0,53,2,2021-03-31 04:14:45,1617160485
28,M. Schumacher,5.8,0.0,0.0,0,19,27,0,2021-03-31 04:14:45,1617160485
15,S. Perez,18.3,-0.1,-0.1,2,0,32,0,2021-03-31 04:14:45,1617160485
27,A. Giovinazzi,7.9,0.0,0.0,0,31,8,0,2021-03-31 04:14:45,1617160485
30,G. Russell,6.2,0.0,0.0,0,2,42,0,2021-03-31 04:14:45,1617160485
21,F. Alonso,15.5,-0.1,-0.1,0,99,13,-1,2021-03-31 04:14:45,1617160485
1,Ferrari,18.2,0.1,0.1,60,0,8,0,2021-03-31 04:14:45,1617160485
4,Mercedes,37.9,-0.1,-0.1,0,0,12,0,2021-03-31 11:12:23,1617185543
3,McLaren,18.9,0.0,0.0,14,0,30,0,2021-03-31 11:12:23,1617185543
5,Red Bull,26.0,0.1,0.1,15,0,31,1,2021-03-31 11:12:23,1617185543
6,Alpine,15.3,-0.1,-0.1,0,72,3,0,2021-03-31 11:12:23,1617185543
25,Y. Tsunoda,9.0,0.2,0.2,90,0,29,3,2021-03-31 11:12:23,1617185543
26,K. Raikkonen,9.6,0.0,0.0,0,92,15,0,2021-03-31 11:12:23,1617185543
29,N. Mazepin,5.4,-0.1,-0.1,0,11,5,0,2021-03-31 11:12:23,1617185543
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 11:12:23,1617185543
18,L. Stroll,13.8,-0.1,-0.1,0,16,10,-1,2021-03-31 11:12:23,1617185543
22,C. Leclerc,17.1,0.3,0.3,24,0,29,2,2021-03-31 11:12:23,1617185543
24,P. Gasly,11.7,0.0,0.0,89,0,43,1,2021-03-31 11:12:23,1617185543
14,M. Verstappen,25.0,0.2,0.2,1,0,52,2,2021-03-31 11:12:23,1617185543
2,Williams,6.3,0.0,0.0,0,18,1,0,2021-03-31 11:12:23,1617185543
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 11:12:23,1617185543
12,L. Hamilton,33.5,0.0,0.0,0,57,29,0,2021-03-31 11:12:23,1617185543
13,V. Bottas,23.5,-0.1,-0.1,0,4,13,0,2021-03-31 11:12:23,1617185543
16,L. Norris,13.2,0.1,0.1,78,0,53,2,2021-03-31 11:12:23,1617185543
17,D. Ricciardo,17.1,-0.2,-0.2,0,21,37,-2,2021-03-31 11:12:23,1617185543
20,E. Ocon,9.9,-0.2,-0.2,0,20,16,-1,2021-03-31 11:12:23,1617185543
28,M. Schumacher,5.8,0.0,0.0,0,17,27,0,2021-03-31 11:12:23,1617185543
31,N. Latifi,6.5,0.0,0.0,0,35,4,0,2021-03-31 11:12:23,1617185543
1,Ferrari,18.2,0.1,0.1,63,0,8,0,2021-03-31 11:12:23,1617185543
7,AlphaTauri,12.9,0.2,0.2,25,0,6,0,2021-03-31 11:12:23,1617185543
9,Aston Martin,17.3,-0.3,-0.3,0,77,7,-1,2021-03-31 11:12:23,1617185543
15,S. Perez,18.3,-0.1,-0.1,1,0,32,0,2021-03-31 11:12:23,1617185543
19,S. Vettel,15.8,-0.4,-0.4,0,6,17,-2,2021-03-31 11:12:23,1617185543
21,F. Alonso,15.4,-0.2,-0.2,0,6,13,-1,2021-03-31 11:12:23,1617185543
23,C. Sainz,14.4,0.0,0.0,0,44,27,0,2021-03-31 11:12:23,1617185543
27,A. Giovinazzi,7.9,0.0,0.0,0,34,8,0,2021-03-31 11:12:23,1617185543
30,G. Russell,6.2,0.0,0.0,0,3,42,0,2021-03-31 11:12:23,1617185543
4,Mercedes,37.9,-0.1,-0.1,0,0,12,0,2021-03-31 11:32:24,1617186744
3,McLaren,18.9,0.0,0.0,12,0,30,0,2021-03-31 11:32:24,1617186744
5,Red Bull,26.0,0.1,0.1,17,0,31,1,2021-03-31 11:32:24,1617186744
6,Alpine,15.3,-0.1,-0.1,0,71,3,0,2021-03-31 11:32:24,1617186744
25,Y. Tsunoda,9.0,0.2,0.2,88,0,29,3,2021-03-31 11:32:24,1617186744
26,K. Raikkonen,9.6,0.0,0.0,0,90,15,0,2021-03-31 11:32:24,1617186744
29,N. Mazepin,5.4,-0.1,-0.1,0,11,5,0,2021-03-31 11:32:24,1617186744
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 11:32:24,1617186744
18,L. Stroll,13.8,-0.1,-0.1,0,16,10,-1,2021-03-31 11:32:24,1617186744
22,C. Leclerc,17.1,0.3,0.3,26,0,29,2,2021-03-31 11:32:24,1617186744
24,P. Gasly,11.7,0.0,0.0,87,0,43,1,2021-03-31 11:32:24,1617186744
14,M. Verstappen,25.0,0.2,0.2,2,0,52,2,2021-03-31 11:32:24,1617186744
2,Williams,6.3,0.0,0.0,0,18,1,0,2021-03-31 11:32:24,1617186744
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 11:32:24,1617186744
12,L. Hamilton,33.5,0.0,0.0,0,56,29,0,2021-03-31 11:32:24,1617186744
13,V. Bottas,23.5,-0.1,-0.1,0,4,13,0,2021-03-31 11:32:24,1617186744
16,L. Norris,13.2,0.1,0.1,77,0,53,2,2021-03-31 11:32:24,1617186744
17,D. Ricciardo,17.1,-0.2,-0.2,0,21,37,-2,2021-03-31 11:32:24,1617186744
20,E. Ocon,9.9,-0.2,-0.2,0,20,16,-1,2021-03-31 11:32:24,1617186744
28,M. Schumacher,5.8,0.0,0.0,0,15,27,0,2021-03-31 11:32:24,1617186744
31,N. Latifi,6.5,0.0,0.0,0,35,4,0,2021-03-31 11:32:24,1617186744
1,Ferrari,18.2,0.1,0.1,61,0,8,0,2021-03-31 11:32:24,1617186744
7,AlphaTauri,12.9,0.2,0.2,24,0,6,0,2021-03-31 11:32:24,1617186744
9,Aston Martin,17.3,-0.3,-0.3,0,76,7,-1,2021-03-31 11:32:24,1617186744
15,S. Perez,18.3,-0.1,-0.1,0,0,32,0,2021-03-31 11:32:24,1617186744
19,S. Vettel,15.8,-0.4,-0.4,0,7,17,-2,2021-03-31 11:32:24,1617186744
21,F. Alonso,15.4,-0.2,-0.2,0,7,13,-1,2021-03-31 11:32:24,1617186744
23,C. Sainz,14.4,0.0,0.0,0,44,27,0,2021-03-31 11:32:24,1617186744
27,A. Giovinazzi,7.9,0.0,0.0,0,33,8,0,2021-03-31 11:32:24,1617186744
30,G. Russell,6.2,0.0,0.0,0,3,42,0,2021-03-31 11:32:24,1617186744
4,Mercedes,37.9,-0.1,-0.1,0,1,12,0,2021-03-31 11:52:24,1617187944
3,McLaren,18.9,0.0,0.0,12,0,30,0,2021-03-31 11:52:24,1617187944
5,Red Bull,26.0,0.1,0.1,19,0,31,1,2021-03-31 11:52:24,1617187944
6,Alpine,15.3,-0.1,-0.1,0,73,3,0,2021-03-31 11:52:24,1617187944
25,Y. Tsunoda,9.0,0.2,0.2,90,0,29,3,2021-03-31 11:52:24,1617187944
26,K. Raikkonen,9.6,0.0,0.0,0,92,15,0,2021-03-31 11:52:24,1617187944
29,N. Mazepin,5.4,-0.1,-0.1,0,12,5,0,2021-03-31 11:52:24,1617187944
31,N. Latifi,6.5,0.0,0.0,0,36,4,0,2021-03-31 11:52:24,1617187944
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 11:52:24,1617187944
18,L. Stroll,13.8,-0.1,-0.1,0,17,10,-1,2021-03-31 11:52:24,1617187944
22,C. Leclerc,17.1,0.3,0.3,29,0,29,2,2021-03-31 11:52:24,1617187944
24,P. Gasly,11.7,0.0,0.0,90,0,43,1,2021-03-31 11:52:24,1617187944
14,M. Verstappen,25.0,0.2,0.2,3,0,52,2,2021-03-31 11:52:24,1617187944
2,Williams,6.3,0.0,0.0,0,19,1,0,2021-03-31 11:52:24,1617187944
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 11:52:24,1617187944
12,L. Hamilton,33.5,0.0,0.0,0,58,29,0,2021-03-31 11:52:24,1617187944
13,V. Bottas,23.5,-0.1,-0.1,0,5,13,0,2021-03-31 11:52:24,1617187944
16,L. Norris,13.2,0.1,0.1,79,0,53,2,2021-03-31 11:52:24,1617187944
17,D. Ricciardo,17.1,-0.2,-0.2,0,23,37,-2,2021-03-31 11:52:24,1617187944
20,E. Ocon,9.9,-0.2,-0.2,0,21,16,-1,2021-03-31 11:52:24,1617187944
28,M. Schumacher,5.8,0.0,0.0,0,15,27,0,2021-03-31 11:52:24,1617187944
1,Ferrari,18.2,0.1,0.1,62,0,8,0,2021-03-31 11:52:24,1617187944
7,AlphaTauri,12.9,0.2,0.2,25,0,6,0,2021-03-31 11:52:24,1617187944
9,Aston Martin,17.3,-0.3,-0.3,0,79,7,-1,2021-03-31 11:52:24,1617187944
15,S. Perez,18.3,-0.1,-0.1,0,0,32,0,2021-03-31 11:52:24,1617187944
19,S. Vettel,15.8,-0.4,-0.4,0,8,17,-2,2021-03-31 11:52:24,1617187944
21,F. Alonso,15.4,-0.2,-0.2,0,8,13,-1,2021-03-31 11:52:24,1617187944
23,C. Sainz,14.4,0.0,0.0,0,45,27,0,2021-03-31 11:52:24,1617187944
27,A. Giovinazzi,7.9,0.0,0.0,0,34,8,0,2021-03-31 11:52:24,1617187944
30,G. Russell,6.2,0.0,0.0,0,4,42,0,2021-03-31 11:52:24,1617187944
4,Mercedes,37.9,-0.1,-0.1,0,1,12,0,2021-03-31 12:12:25,1617189145
3,McLaren,18.9,0.0,0.0,12,0,30,0,2021-03-31 12:12:25,1617189145
5,Red Bull,26.0,0.1,0.1,19,0,31,1,2021-03-31 12:12:25,1617189145
6,Alpine,15.3,-0.1,-0.1,0,73,3,0,2021-03-31 12:12:25,1617189145
25,Y. Tsunoda,9.0,0.2,0.2,90,0,29,3,2021-03-31 12:12:25,1617189145
26,K. Raikkonen,9.6,0.0,0.0,0,92,15,0,2021-03-31 12:12:25,1617189145
29,N. Mazepin,5.4,-0.1,-0.1,0,12,5,0,2021-03-31 12:12:25,1617189145
31,N. Latifi,6.5,0.0,0.0,0,36,4,0,2021-03-31 12:12:25,1617189145
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 12:12:25,1617189145
18,L. Stroll,13.8,-0.1,-0.1,0,17,10,-1,2021-03-31 12:12:25,1617189145
22,C. Leclerc,17.1,0.3,0.3,29,0,29,2,2021-03-31 12:12:25,1617189145
24,P. Gasly,11.7,0.0,0.0,90,0,43,1,2021-03-31 12:12:25,1617189145
14,M. Verstappen,25.0,0.2,0.2,3,0,52,2,2021-03-31 12:12:25,1617189145
2,Williams,6.3,0.0,0.0,0,19,1,0,2021-03-31 12:12:25,1617189145
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 12:12:25,1617189145
12,L. Hamilton,33.5,0.0,0.0,0,58,29,0,2021-03-31 12:12:25,1617189145
13,V. Bottas,23.5,-0.1,-0.1,0,5,13,0,2021-03-31 12:12:25,1617189145
16,L. Norris,13.2,0.1,0.1,79,0,53,2,2021-03-31 12:12:25,1617189145
17,D. Ricciardo,17.1,-0.2,-0.2,0,23,37,-2,2021-03-31 12:12:25,1617189145
20,E. Ocon,9.9,-0.2,-0.2,0,21,16,-1,2021-03-31 12:12:25,1617189145
28,M. Schumacher,5.8,0.0,0.0,0,15,27,0,2021-03-31 12:12:25,1617189145
1,Ferrari,18.2,0.1,0.1,62,0,8,0,2021-03-31 12:12:25,1617189145
7,AlphaTauri,12.9,0.2,0.2,25,0,6,0,2021-03-31 12:12:25,1617189145
9,Aston Martin,17.3,-0.3,-0.3,0,79,7,-1,2021-03-31 12:12:25,1617189145
15,S. Perez,18.3,-0.1,-0.1,0,0,32,0,2021-03-31 12:12:25,1617189145
19,S. Vettel,15.8,-0.4,-0.4,0,8,17,-2,2021-03-31 12:12:25,1617189145
21,F. Alonso,15.4,-0.2,-0.2,0,8,13,-1,2021-03-31 12:12:25,1617189145
23,C. Sainz,14.4,0.0,0.0,0,45,27,0,2021-03-31 12:12:25,1617189145
27,A. Giovinazzi,7.9,0.0,0.0,0,34,8,0,2021-03-31 12:12:25,1617189145
30,G. Russell,6.2,0.0,0.0,0,4,42,0,2021-03-31 12:12:25,1617189145
4,Mercedes,37.9,-0.1,-0.1,0,1,12,0,2021-03-31 12:32:26,1617190346
3,McLaren,18.9,0.0,0.0,12,0,30,0,2021-03-31 12:32:26,1617190346
5,Red Bull,26.0,0.1,0.1,19,0,31,1,2021-03-31 12:32:26,1617190346
6,Alpine,15.3,-0.1,-0.1,0,73,3,0,2021-03-31 12:32:26,1617190346
25,Y. Tsunoda,9.0,0.2,0.2,90,0,29,3,2021-03-31 12:32:26,1617190346
26,K. Raikkonen,9.6,0.0,0.0,0,92,15,0,2021-03-31 12:32:26,1617190346
29,N. Mazepin,5.4,-0.1,-0.1,0,12,5,0,2021-03-31 12:32:26,1617190346
31,N. Latifi,6.5,0.0,0.0,0,36,4,0,2021-03-31 12:32:26,1617190346
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-03-31 12:32:26,1617190346
18,L. Stroll,13.8,-0.1,-0.1,0,17,10,-1,2021-03-31 12:32:26,1617190346
22,C. Leclerc,17.1,0.3,0.3,29,0,29,2,2021-03-31 12:32:26,1617190346
24,P. Gasly,11.7,0.0,0.0,90,0,43,1,2021-03-31 12:32:26,1617190346
14,M. Verstappen,25.0,0.2,0.2,3,0,52,2,2021-03-31 12:32:26,1617190346
2,Williams,6.3,0.0,0.0,0,19,1,0,2021-03-31 12:32:26,1617190346
10,Haas,6.1,0.0,0.0,0,13,1,0,2021-03-31 12:32:26,1617190346
12,L. Hamilton,33.5,0.0,0.0,0,58,29,0,2021-03-31 12:32:26,1617190346
13,V. Bottas,23.5,-0.1,-0.1,0,5,13,0,2021-03-31 12:32:26,1617190346
16,L. Norris,13.2,0.1,0.1,79,0,53,2,2021-03-31 12:32:26,1617190346
17,D. Ricciardo,17.1,-0.2,-0.2,0,23,37,-2,2021-03-31 12:32:26,1617190346
20,E. Ocon,9.9,-0.2,-0.2,0,21,16,-1,2021-03-31 12:32:26,1617190346
28,M. Schumacher,5.8,0.0,0.0,0,15,27,0,2021-03-31 12:32:26,1617190346
1,Ferrari,18.2,0.1,0.1,62,0,8,0,2021-03-31 12:32:26,1617190346
7,AlphaTauri,12.9,0.2,0.2,25,0,6,0,2021-03-31 12:32:26,1617190346
9,Aston Martin,17.3,-0.3,-0.3,0,79,7,-1,2021-03-31 12:32:26,1617190346
15,S. Perez,18.3,-0.1,-0.1,0,0,32,0,2021-03-31 12:32:26,1617190346
19,S. Vettel,15.8,-0.4,-0.4,0,8,17,-2,2021-03-31 12:32:26,1617190346
21,F. Alonso,15.4,-0.2,-0.2,0,8,13,-1,2021-03-31 12:32:26,1617190346
23,C. Sainz,14.4,0.0,0.0,0,45,27,0,2021-03-31 12:32:26,1617190346
27,A. Giovinazzi,7.9,0.0,0.0,0,34,8,0,2021-03-31 12:32:26,1617190346
30,G. Russell,6.2,0.0,0.0,0,4,42,0,2021-03-31 12:32:26,1617190346
4,Mercedes,37.9,-0.1,-0.1,0,1,12,0,2021-03-31 12:52:27,1617191547
3,McLaren,18.9,0.0,0.0,12,0,30,0,2021-03-31 12:52:27,1617191547
5,Red Bull,26.0,0.1,0.1,21,0,31,1,2021-03-31 12:52:27,1617191547
